B4001	1078	40	1	0.01	0.005034012498366429	0.5353264975974098	5.726542466639647e-81
A2601	672	53	25	0.01	0.010319514608042198	0.5470139634800075	1.0428524149764488e-53
B4501	114	49	40	0.01	0.006368842763261825	0.7534805342747319	3.967860142269485e-22
A0201	3089	1181	1324	0.01	0.016916080123426342	0.8002651732654166	0.0
A3001	669	77	77	0.01	0.013990678222217981	0.6526168245413058	1.9693932005883932e-82
A0301	2094	517	455	0.01	0.014841817676633846	0.7321275397284042	0.0
A0203	1443	639	734	0.01	0.017785611107553546	0.7833333686655278	7.578745366253104e-300
A6901	833	86	28	0.01	0.012634742143491529	0.490539277690342	1.197834475211408e-51
B3501	736	211	170	0.01	0.022646648225499177	0.6201021894268066	2.0668914978450444e-79
B4402	119	44	32	0.01	0.009883292550968365	0.6309114517577965	1.4652433346992693e-14
B5301	254	106	111	0.01	0.02866635709837895	0.714059462861357	6.659618420110028e-41
A3101	1869	427	364	0.01	0.014522757832451279	0.7497892378183935	0.0
A2301	104	49	46	0.01	0.031280541852397994	0.6027696626135179	1.285215509767556e-11
B1801	118	47	47	0.01	0.011219053273842799	0.6859513000038315	1.0262907875592503e-17
A3002	92	29	21	0.01	0.03067900192042778	0.41080293603066137	4.7522492141191904e-05
B5801	988	104	85	0.01	0.009728679709671416	0.6834394230249461	6.460590365978448e-137
B0702	1262	208	219	0.01	0.01110597197124405	0.7527171903057739	5.31386852006794e-231
A0206	1437	514	514	0.01	0.016971591268725054	0.7749190727757458	3.331266972128817e-288
B2705	969	56	20	0.01	0.004539694712800782	0.6618356226113027	3.762174741050885e-123
B5101	244	85	94	0.01	0.029853646739283122	0.6536092780814149	4.072001980080044e-31
B1501	978	179	70	0.01	0.008189201456544294	0.7060530090235244	1.9295342859189195e-148
B4002	118	39	18	0.01	0.011713763452271203	0.650587083695473	1.5391408808580699e-15
A2403	254	29	37	0.01	0.025470124355842595	0.49908833551607573	2.097756643121525e-17
A0101	1157	103	44	0.01	0.008498554462821075	0.6421036236169008	1.7827116288180247e-135
A1101	1985	695	702	0.01	0.015711236300092163	0.7907685824680659	0.0
A6801	1141	498	540	0.01	0.018725859058524093	0.7542858652602003	2.2955204102538205e-210
B5401	255	81	94	0.01	0.025466288433511067	0.7158500116985416	2.3929516484230153e-41
B0801	708	21	0	0.01	0.004364244915343822	0.409749076040031	4.840447831226915e-30
B4403	119	34	24	0.01	0.006722692453682731	0.7675607841762784	2.3977108922408774e-24
A2402	197	99	102	0.01	0.026482774083015397	0.5809403642543087	3.582301603987539e-19
A6802	1434	397	412	0.01	0.01711361609749083	0.7328845729609799	8.592485394012594e-242
A3301	1140	184	163	0.05	0.015167005440195502	0.6747934378610597	2.4931113097129417e-152
A2902	160	68	72	0.05	0.025345423327028705	0.7420722737322902	3.032928477739663e-29
B5701	59	11	1	0.05	0.015160759022177025	0.5466420767262108	7.49401504821149e-06
A0202	1447	650	731	0.05	0.01886532171439682	0.7631762611265553	2.5703201405842598e-276
B4001	1078	40	1	0.05	0.005021210589270633	0.5359607640157732	3.425641229165038e-81
A2601	672	53	25	0.05	0.010248670999383367	0.5483884741958329	5.0608047091912745e-54
B4501	114	49	39	0.05	0.006279880324864515	0.7567703684077187	2.0680555360190602e-22
A0201	3089	1181	1324	0.05	0.01691034504800221	0.8003173680929678	0.0
A3001	669	77	76	0.05	0.013892327616861938	0.6538532681419664	7.680669572448094e-83
A0301	2094	517	455	0.05	0.014831936542185037	0.7322421868808984	0.0
A0203	1443	639	734	0.05	0.01775709455117082	0.7835074455166673	4.5555560162509066e-300
A6901	833	86	27	0.05	0.012580848587289781	0.4912520248822575	8.154731427151685e-52
B3501	736	211	168	0.05	0.022503515578304645	0.6214418963123547	7.63951780905348e-80
B4402	119	44	32	0.05	0.009746903109999745	0.6353101688293292	8.449631463229514e-15
B5301	254	106	112	0.05	0.028178586667531223	0.7169284773586317	2.298409969289773e-41
A3101	1869	427	365	0.05	0.014511977535846137	0.7499052748702322	0.0
A2301	104	49	46	0.05	0.03105549082063527	0.6045235083563877	1.081411083716273e-11
B1801	118	47	48	0.05	0.011051634309882367	0.6906014203274955	5.0356185794947035e-18
A3002	92	29	21	0.05	0.03027598042532267	0.4170077045580688	3.547497446700783e-05
B5801	988	104	85	0.05	0.009696738963452098	0.6839373681235009	3.4373689428516562e-137
B0702	1262	208	219	0.05	0.011088255683851482	0.7530323648547724	2.6636573728326276e-231
A0206	1437	514	514	0.05	0.01694999292916381	0.7749688671176851	2.899876864002357e-288
B2705	969	56	18	0.05	0.004527394058530956	0.6623466471402941	2.0994617570011824e-123
B5101	244	85	93	0.05	0.029377180463537367	0.6562677940206413	1.9392119143299087e-31
B1501	978	179	70	0.05	0.008163812690033809	0.7065983218870484	9.105715218123454e-149
B4002	118	39	18	0.05	0.011603252988286478	0.6552172488031107	8.295767125226238e-16
A2403	254	29	36	0.05	0.025086803324690706	0.5011471377532097	1.478250396191148e-17
A0101	1157	103	44	0.05	0.008480489272552743	0.6425828827735511	9.724531569114961e-136
A1101	1985	695	701	0.05	0.01569946020712754	0.7908782680021094	0.0
A6801	1141	498	540	0.05	0.018692991145478937	0.7544763179328914	1.5697903316045282e-210
B5401	255	81	95	0.05	0.02512317947433502	0.7175206833623806	1.2806703810300703e-41
B0801	708	21	0	0.05	0.004331744470568641	0.4117010809709043	2.4386420616796997e-30
B4403	119	34	24	0.05	0.006661382260396722	0.7699698078103918	1.4073094653870863e-24
A2402	197	99	103	0.05	0.026069087575213153	0.5845078759531531	1.9275355892447048e-19
A6802	1434	397	409	0.05	0.017090374964219397	0.7330708010139084	5.630625579064957e-242
A3301	1140	184	163	0.1	0.015126672280847107	0.6751492336378524	1.5083424672279386e-152
A2902	160	68	71	0.1	0.024892549178418454	0.7438724703710444	1.8878569474504527e-29
B5701	59	11	1	0.1	0.015028237555429615	0.5550020857775447	5.071080086013859e-06
A0202	1447	650	731	0.1	0.018831856350705868	0.7634615636833287	1.2088065769290627e-276
B4001	1078	40	1	0.1	0.005005912877021137	0.5367213493171034	1.847233236732434e-81
A2601	672	53	25	0.1	0.010165492490280275	0.5500229591241785	2.1326779772858221e-54
B4501	114	49	39	0.1	0.006192667173159091	0.7601877318673231	1.0394464097407839e-22
A0201	3089	1181	1324	0.1	0.01690338070381229	0.8003807628701223	0.0
A3001	669	77	76	0.1	0.013776151876923123	0.6553293892457941	2.4812533189958615e-83
A0301	2094	517	454	0.1	0.014820070231241276	0.7323793349247404	0.0
A0203	1443	639	733	0.1	0.017723780842458303	0.7837088660673992	2.5264236979722676e-300
A6901	833	86	26	0.1	0.01251683334633451	0.4921050424645139	5.14091403901308e-52
B3501	736	211	166	0.1	0.022335126694422506	0.6230325966476397	2.3286271609604824e-80
B4402	119	44	30	0.1	0.00960314015309842	0.6401280646283181	4.576661322931603e-15
B5301	254	106	109	0.1	0.027636763801239774	0.7201985188319494	6.726437293713069e-42
A3101	1869	427	365	0.1	0.014499054882041387	0.7500440070331276	0.0
A2301	104	49	46	0.1	0.03083364194383092	0.6063445253416377	9.029176053102098e-12
B1801	118	47	47	0.1	0.01087297568225749	0.6957114292663202	2.2671789479875952e-18
A3002	92	29	20	0.1	0.029846238577350356	0.42397412011041274	2.537207450953174e-05
B5801	988	104	85	0.1	0.009658887404695986	0.6845297621260016	1.6198818664410726e-137
B0702	1262	208	219	0.1	0.011066780087114574	0.753414893757507	1.1503721763390386e-231
A0206	1437	514	512	0.1	0.01692542230646525	0.7750158554348459	2.5440728969613445e-288
B2705	969	56	18	0.1	0.004512660706830707	0.6629592311714665	1.0417677878352634e-123
B5101	244	85	92	0.1	0.0288375183193092	0.659381345040741	8.056261932735868e-32
B1501	978	179	69	0.1	0.008133839989296272	0.7072445803500889	3.7310122248466875e-149
B4002	118	39	16	0.1	0.01149544781372262	0.6601711976662281	4.230907149722827e-16
A2403	254	29	35	0.1	0.024648204989419224	0.5035711892487547	9.760113456134965e-18
A0101	1157	103	44	0.1	0.00845889893789455	0.643157522952509	4.6951550262714324e-136
A1101	1985	695	701	0.1	0.015685353233174906	0.7910094653755504	0.0
A6801	1141	498	540	0.1	0.018654638596913922	0.7546957018110111	1.0128458345152311e-210
B5401	255	81	94	0.1	0.02473999301672799	0.7194440620442193	6.200565553985399e-42
B0801	708	21	0	0.1	0.004293400892094378	0.41403189517260697	1.0691719965547422e-30
B4403	119	34	23	0.1	0.0066031398034748084	0.7724717582921115	8.036363762733997e-25
A2402	197	99	105	0.1	0.025607689784177955	0.5885916481549942	9.393156153640128e-20
A6802	1434	397	409	0.1	0.01706278734395884	0.7332902246163847	3.420387668840199e-242
A3301	1140	184	155	0.5	0.01489302035897535	0.6770455272805654	1.0235984862332316e-153
A2902	160	68	70	0.5	0.022806834329409366	0.7523712761643289	1.906249964280159e-30
B5701	59	11	1	0.5	0.014813691271548272	0.5902649773949932	8.638214193669485e-07
A0202	1447	650	728	0.5	0.0186284703738973	0.7651648713482577	1.3080928449306798e-278
B4001	1078	40	1	0.5	0.004906167329540637	0.5417555434058896	2.977272526436286e-83
A2601	672	53	23	0.5	0.009662359537567635	0.5604345723747879	7.743924424832397e-57
B4501	114	49	37	0.5	0.00603337725202198	0.7692771996322627	1.575168177446503e-23
A0201	3089	1181	1321	0.5	0.01685482282966928	0.8008239125382103	0.0
A3001	669	77	74	0.5	0.013056233523861534	0.6649020351459616	1.393347730069252e-86
A0301	2094	517	445	0.5	0.014741031281725341	0.7332792434504397	0.0
A0203	1443	639	727	0.5	0.017531498708181888	0.784807768739618	1.0017909274616295e-301
A6901	833	86	20	0.5	0.01211091061344214	0.4976871295290948	2.430934899124495e-53
B3501	736	211	166	0.5	0.021313318620551764	0.6330539158446411	1.1138997067069337e-83
B4402	119	44	26	0.5	0.009077503176176734	0.6603652551394283	3.0807503745633593e-16
B5301	254	106	110	0.5	0.025117440423611297	0.7369517002296957	9.325485800800447e-45
A3101	1869	427	362	0.5	0.014413426059296032	0.7509570996655617	0.0
A2301	104	49	43	0.5	0.030441432741487754	0.6103599138421145	6.0413063650248494e-12
B1801	118	47	44	0.5	0.010210519214444807	0.7172734949967952	6.4510461629778e-20
A3002	92	29	18	0.5	0.02822046922361004	0.4557972194469744	4.979088220408954e-06
B5801	988	104	81	0.5	0.00942110068410074	0.6883233961164951	1.2543367061408171e-139
B0702	1262	208	220	0.5	0.010917423567868111	0.7560937685262259	3.0783088049915786e-234
A0206	1437	514	509	0.5	0.016802347779221866	0.7749472241588847	3.0800672261778976e-288
B2705	969	56	18	0.5	0.004415592750895185	0.6670168406478696	9.62878555034911e-126
B5101	244	85	87	0.5	0.026041624852106624	0.677862229300585	3.5069096140007165e-34
B1501	978	179	64	0.5	0.007949201105082583	0.7113026836273596	1.3006819326977237e-151
B4002	118	39	11	0.5	0.011302440646002275	0.6772846457426807	3.7367477379172605e-17
A2403	254	29	31	0.5	0.022265207378379143	0.5183952670804635	7.163689228284746e-19
A0101	1157	103	36	0.5	0.008317813692073801	0.6469688035292819	3.6058785200194105e-138
A1101	1985	695	697	0.5	0.01559266704777454	0.7918675532182525	0.0
A6801	1141	498	531	0.5	0.01843281770502998	0.7558898393005482	9.250761305795484e-212
B5401	255	81	90	0.5	0.02291528694711365	0.7299061839748802	1.075616052439278e-43
B0801	708	21	0	0.5	0.004056690120998877	0.4291408253942586	4.3483414181783904e-33
B4403	119	34	17	0.5	0.006548831859597455	0.7796406386571906	1.550008431899187e-25
A2402	197	99	102	0.5	0.02336957441158764	0.6103986002922678	1.692855943890091e-21
A6802	1434	397	399	0.5	0.016889949284722146	0.7346192588364929	1.6528982726066233e-243
A3301	1140	184	102	5.0	0.01463621257441099	0.6771169011869425	9.246596683892979e-154
A2902	160	68	64	5.0	0.024221476842422335	0.7348968226682615	1.9311418640956512e-28
B5701	59	11	0	5.0	0.020257261683327282	0.32167584879925476	0.012977277178268512
A0202	1447	650	712	5.0	0.018540055522333666	0.7662198247889979	7.775906574039293e-280
B4001	1078	40	0	5.0	0.004623577375209601	0.5583626212062265	2.183786344015158e-89
A2601	672	53	9	5.0	0.008554338456866692	0.5904407619478	2.2430043898945697e-64
B4501	114	49	14	5.0	0.008371856315268154	0.6684174691691629	4.455668390973762e-16
A0201	3089	1181	1308	5.0	0.016709865221540263	0.8024792423963905	0.0
A3001	669	77	53	5.0	0.011453839202694391	0.6949190149386276	1.3204211757499184e-97
A0301	2094	517	409	5.0	0.014536069639901065	0.7358280508247269	0.0
A0203	1443	639	692	5.0	0.01787135164847643	0.7806513885927515	1.8183193173468923e-296
A6901	833	86	1	5.0	0.011148803991347279	0.5130145397278367	4.150841756303463e-57
B3501	736	211	117	5.0	0.01947162636507831	0.655487365092072	1.4180321120096008e-91
B4402	119	44	1	5.0	0.010431076913600514	0.6152949394169821	9.654951540507356e-14
B5301	254	106	97	5.0	0.02642653718238614	0.7332970532210361	4.088590712788923e-44
A3101	1869	427	330	5.0	0.014219126505973586	0.7537254813351085	0.0
A2301	104	49	42	5.0	0.03801836107420383	0.5175668207842772	1.8436801685624395e-08
B1801	118	47	28	5.0	0.013220016041671487	0.6350574303170486	1.1339969504311724e-14
A3002	92	29	5	5.0	0.03236831856605291	0.41126953335131194	4.649830156652557e-05
B5801	988	104	58	5.0	0.008970825480425377	0.69752619703628	6.909784649135189e-145
B0702	1262	208	199	5.0	0.010293387200457046	0.768775236812145	6.934846347368865e-247
A0206	1437	514	468	5.0	0.01743918996636495	0.7656037490934012	3.347510281089875e-277
B2705	969	56	4	5.0	0.004150174048539	0.6810314470887666	5.0517588070261646e-133
B5101	244	85	60	5.0	0.02373083600049465	0.7149826384357265	1.731644644155173e-39
B1501	978	179	42	5.0	0.0077048268103402885	0.7208635386551043	1.4177056188517354e-157
B4002	118	39	1	5.0	0.014435773045891977	0.5843912367482309	3.723681546753855e-12
A2403	254	29	4	5.0	0.01945422061232987	0.5552890227486231	6.0054222423861e-22
A0101	1157	103	17	5.0	0.007857738589863071	0.6614580720503496	1.7115493285123224e-146
A1101	1985	695	675	5.0	0.015427276793762476	0.7937302060850921	0.0
A6801	1141	498	514	5.0	0.01879490387270328	0.7532704600837575	1.7307885603198206e-209
B5401	255	81	58	5.0	0.024406537294612774	0.7315664315054043	5.554459811347401e-44
B0801	708	21	0	5.0	0.0034918882747926668	0.47462110069035823	4.677200754099293e-41
B4403	119	34	0	5.0	0.009367995244087093	0.7080277728912614	2.17141792819063e-19
A2402	197	99	85	5.0	0.02294385534348961	0.634136633866001	1.4797059993570823e-23
A6802	1434	397	349	5.0	0.01689404827421915	0.7340644341681228	5.86845844872439e-243
A3301	1140	184	77	10.0	0.01510070822923343	0.6723129114344056	8.124224960514871e-151
A2902	160	68	47	10.0	0.028077747450935102	0.6990385323531716	8.770877738340594e-25
B5701	59	11	0	10.0	0.023154926953473032	0.05053122951969833	0.703888947901604
A0202	1447	650	693	10.0	0.019323380373673194	0.7610907070704285	6.179409781036807e-274
B4001	1078	40	0	10.0	0.004673168488153557	0.5592360290605546	1.0160458567304411e-89
A2601	672	53	2	10.0	0.008632044695826926	0.5942738954956781	2.1389473538810216e-65
B4501	114	49	0	10.0	0.010122567832645925	0.5804998515202482	1.290760956438558e-11
A0201	3089	1181	1291	10.0	0.01685951542665105	0.8020782327666822	0.0
A3001	669	77	36	10.0	0.011786328877867309	0.7003283963574889	9.721585599067187e-100
A0301	2094	517	370	10.0	0.014711641973268783	0.7347234550486278	0.0
A0203	1443	639	682	10.0	0.0189922339181242	0.7718918213041188	9.424643583714033e-286
A6901	833	86	0	10.0	0.011347770266285072	0.5102741835319321	2.022516849214065e-56
B3501	736	211	88	10.0	0.020110473198189885	0.6518605854047999	2.976125744665011e-90
B4402	119	44	0	10.0	0.012288189367872359	0.536995992881024	3.0578945506359105e-10
B5301	254	106	81	10.0	0.02955715801862838	0.7151864407854897	4.391805418325018e-41
A3101	1869	427	303	10.0	0.014495559721537451	0.752630337810293	0.0
A2301	104	49	32	10.0	0.04411236266636483	0.4458983027540606	2.0987480756267116e-06
B1801	118	47	7	10.0	0.016328004591285847	0.5219411109992802	1.3514942847821266e-09
A3002	92	29	0	10.0	0.037282057417637605	0.3711982283110414	0.00026970485206801527
B5801	988	104	39	10.0	0.009327296649262488	0.6926193675783625	4.657722901034044e-142
B0702	1262	208	184	10.0	0.010253562797499161	0.7725506807261062	8.27923518354557e-251
A0206	1437	514	425	10.0	0.01860939900671533	0.756223879765568	1.249633080933423e-266
B2705	969	56	0	10.0	0.00426645137379009	0.6819398332743671	1.6498631182238317e-133
B5101	244	85	39	10.0	0.025551353685309707	0.7146558676729043	1.9447054130022475e-39
B1501	978	179	20	10.0	0.008129236630110441	0.7185016081214335	4.443050368367674e-156
B4002	118	39	0	10.0	0.01712440278576998	0.47331837522015635	6.204115644011704e-08
A2403	254	29	0	10.0	0.0207942684153012	0.5590098650418069	2.797049574216926e-22
A0101	1157	103	10	10.0	0.007826989407496397	0.66536876076792	8.061737017491079e-149
A1101	1985	695	655	10.0	0.0157311108967138	0.7918397814625754	0.0
A6801	1141	498	492	10.0	0.02018958209686178	0.7451469583136074	1.2776634117251548e-202
B5401	255	81	43	10.0	0.027618996728524522	0.7140790376137307	4.619583329780505e-41
B0801	708	21	0	10.0	0.0034995345960295156	0.47987304288206833	4.678105434108519e-42
B4403	119	34	0	10.0	0.012076847668966927	0.6010517169890393	4.932978633629787e-13
A2402	197	99	59	10.0	0.025883408164807185	0.6233560446680125	1.3391934536703496e-22
A6802	1434	397	306	10.0	0.01776056939457346	0.72753448525811	1.387938515642738e-236
A3301	1140	184	0	50.0	0.01898515487548634	0.6331100618768624	9.963028878263493e-129
A2902	160	68	35	50.0	0.046940049530699426	0.5713797252039803	3.016630238521058e-15
B5701	59	11	0	50.0	0.029116425522286646	-0.2836989600134892	0.02944614232990697
A0202	1447	650	499	50.0	0.025971195665196904	0.715221965280389	4.411438434348812e-227
B4001	1078	40	0	50.0	0.005619512058079588	0.5220636315702113	2.0753662623471313e-76
A2601	672	53	0	50.0	0.010730853593860942	0.575057168865381	2.0545601023318108e-60
B4501	114	49	0	50.0	0.016596649759491697	0.379113374998157	3.1882044234703e-05
A0201	3089	1181	1106	50.0	0.01966934759997439	0.7881941442809215	0.0
A3001	669	77	0	50.0	0.016532918747315484	0.6936196431029606	4.2267676026107504e-97
A0301	2094	517	169	50.0	0.017230954356174073	0.7155599240175954	0.0
A0203	1443	639	511	50.0	0.025938357682173493	0.719404221090336	2.4979118161268944e-230
A6901	833	86	0	50.0	0.013820599457437568	0.45266316537580004	2.5619917653312862e-43
B3501	736	211	6	50.0	0.0263134719397269	0.6054547314315646	8.088695600531869e-75
B4402	119	44	0	50.0	0.020357352821663056	0.30066073876007976	0.0008923950786217124
B5301	254	106	0	50.0	0.045330663193297246	0.6583332655991533	6.205029424863254e-33
A3101	1869	427	116	50.0	0.018315665895970674	0.7306388142816947	9.67948919492e-312
A2301	104	49	0	50.0	0.06972924023965546	0.302147450923391	0.00182535073346165
B1801	118	47	0	50.0	0.02746407392131593	0.20560666488917712	0.0255090620223618
A3002	92	29	0	50.0	0.06068581403459865	0.2977477132958374	0.003944950542198585
B5801	988	104	0	50.0	0.01237003302113626	0.6309871972180847	7.82993449639274e-111
B0702	1262	208	16	50.0	0.012408767350194227	0.76961310403874	9.482045448298487e-248
A0206	1437	514	191	50.0	0.025657706171041555	0.7064657165885861	1.1201116968632069e-217
B2705	969	56	0	50.0	0.005839840412019051	0.6494488845654287	3.686177306445058e-117
B5101	244	85	0	50.0	0.03836543374854854	0.6839869201458257	5.294569318571944e-35
B1501	978	179	0	50.0	0.011818473821768925	0.6811791528248965	2.5337066452292094e-134
B4002	118	39	0	50.0	0.027058496512469124	0.14127220426797016	0.12702568064256706
A2403	254	29	0	50.0	0.029195859597836448	0.5316809041371687	6.171665878689373e-20
A0101	1157	103	0	50.0	0.008920603435512545	0.6638910534278205	6.163781857997128e-148
A1101	1985	695	527	50.0	0.019166926185052943	0.7727103139102338	0.0
A6801	1141	498	258	50.0	0.02879355516062498	0.6866364421605828	6.68001987320852e-160
B5401	255	81	0	50.0	0.041752304563672904	0.6319986819470376	7.686188299705517e-30
B0801	708	21	0	50.0	0.004377178466878707	0.4407830057558648	5.150110664861787e-35
B4403	119	34	0	50.0	0.022415495298093387	0.19422625928564316	0.03429431002816265
A2402	197	99	0	50.0	0.04844287836703314	0.5689656766956049	2.7164756612593146e-18
A6802	1434	397	77	50.0	0.02394140246531237	0.6806388192523625	9.914966144998786e-196
A3301	1140	184	0	100.0	0.02219500337593556	0.5989892075542153	6.019813112968836e-112
A2902	160	68	0	100.0	0.0604922145722934	0.5322947584570513	4.3551717090250447e-13
B5701	59	11	0	100.0	0.03195738040775619	-0.3203743086105857	0.013369444879765357
A0202	1447	650	292	100.0	0.03242383913303938	0.6779312038098737	2.4133291305580807e-195
B4001	1078	40	0	100.0	0.006487065229730005	0.47047287979911867	1.8018749156134208e-60
A2601	672	53	0	100.0	0.012748776391287554	0.5509902644159519	1.2759816719089907e-54
B4501	114	49	0	100.0	0.02192957320925678	0.3356372079377925	0.00026160717574553137
A0201	3089	1181	850	100.0	0.023078042093465628	0.770403298686957	0.0
A3001	669	77	0	100.0	0.02049387524795989	0.6795438640328564	8.548388776524667e-92
A0301	2094	517	32	100.0	0.01991911802111699	0.6988031185789789	1.0098522696391151e-306
A0203	1443	639	307	100.0	0.032099296844469195	0.6806661257694465	5.716739198195864e-197
